"","year","month","plant_ID","customer_ID","material_type_ID","market_code","final_fc","_2_month_lag_fc","_1_month_lag_fc"
"75366",2021,5,6,861,5,6,0,0,0
"75367",2021,5,6,425,6,1,0,0,0
"75368",2021,5,6,727,5,20,0,0,0
"75369",2021,5,6,788,5,7,0,0,0
"75370",2021,5,6,117,5,1,0,0,0
"75371",2021,5,6,530,5,7,0,32.5,32.5
"75372",2021,5,6,168,6,10,0,0,0
"75373",2021,5,6,459,5,2,0,0,0
"75374",2021,5,6,653,5,2,0,0,0
"75375",2021,5,6,217,2,2,0,0,0
"75376",2021,5,6,173,7,6,0,0,0
"75377",2021,5,6,256,5,1,0,0,0
"75378",2021,5,6,53,12,9,0,0,0
"75379",2021,5,6,404,6,2,0,77.5,87.6525
"75380",2021,5,6,402,6,10,0,0,0
"75381",2021,5,6,840,6,7,0,0,0
"75382",2021,5,6,679,5,2,0,0,0
"75383",2021,5,6,42,5,2,0,0,0
"75384",2021,5,6,131,5,2,0,0,0
"75385",2021,5,6,74,6,2,0,0,0
"75386",2021,5,6,74,6,7,0,198.35,178.25
"75387",2021,5,6,74,5,11,0,0,0
"75388",2021,5,6,74,10,7,0,0,0
"75389",2021,5,6,74,12,7,0,0,0
"75390",2021,5,6,440,6,6,0,20,20
"75391",2021,5,6,450,6,7,0,0,0
"75392",2021,5,6,766,5,2,0,0,0
"75393",2021,5,6,159,5,2,0,0,0
"75394",2021,5,6,287,5,7,0,0,0
"75395",2021,5,6,372,6,7,0,0,0
"75396",2021,5,6,460,5,15,0,0,0
"75397",2021,5,6,199,5,2,0,12.5,12.5
"75398",2021,5,6,279,6,19,0,0,0
"75399",2021,5,6,136,6,1,0,0,0
"75400",2021,5,6,136,1,1,0,0,0
"75401",2021,5,6,588,5,2,0,0,0
"75402",2021,5,6,89,5,2,0,0,0
"75403",2021,5,6,507,6,2,0,0,70
"75404",2022,5,6,370,5,2,0,51,0
"75405",2022,5,6,370,5,7,0,10,0
"75406",2022,5,6,331,6,2,0,0,0
"75407",2022,5,6,807,5,21,0,0,0
"75408",2022,5,6,490,6,2,0,16,0
"75409",2022,5,6,384,5,1,0,0,0
"75410",2022,5,6,509,6,7,0,0,0
"75411",2022,5,6,509,5,7,0,0,0
"75412",2022,5,6,888,6,2,0,0,0
"75413",2022,5,6,113,5,7,0,0,0
"75414",2022,5,6,113,2,2,0,0,0
"75415",2022,5,6,113,2,7,0,0,0
"75416",2022,5,6,321,6,11,0,50,0
"75417",2022,5,6,308,6,2,0,0,0
"75418",2022,5,6,308,5,2,0,0,0
"75419",2022,5,6,512,6,24,0,0,0
"75420",2022,5,6,512,5,24,0,0,0
"75421",2022,5,6,837,5,6,0,0,0
"75422",2022,5,6,377,5,7,0,0,0
"75423",2022,5,6,138,6,2,0,130,0
"75424",2022,5,6,138,5,2,0,117.5,0
"75425",2022,5,6,48,6,9,0,0,0
"75426",2022,5,6,291,10,2,0,30,0
"75427",2022,5,6,810,6,1,0,0,0
"75428",2022,5,6,805,5,11,0,0,0
"75429",2022,5,6,362,6,2,0,0,0
"75430",2022,5,6,362,5,2,0,15,0
"75431",2022,5,6,454,6,1,0,0,0
"75432",2022,5,6,454,6,19,0,0,0
"75433",2022,5,6,454,5,19,0,0,0
"75434",2022,5,6,56,6,2,0,741.5,0
"75435",2022,5,6,56,6,13,0,0,0
"75436",2022,5,6,56,5,2,0,6.5,0
"75437",2022,5,6,111,6,2,0,398.481,0
"75438",2022,5,6,71,6,2,0,503.16,0
"75439",2022,5,6,71,5,2,0,8.75,0
"75440",2022,5,6,296,5,2,0,51.5,0
"75441",2022,5,6,644,5,7,0,0,0
"75442",2022,5,6,115,6,6,0,387.5,0
"75443",2022,5,6,115,5,2,0,0,0
"75444",2022,5,6,115,2,6,0,0,0
"75445",2022,5,6,276,6,2,0,0,0
"75446",2022,5,6,276,6,20,0,222.5,0
"75447",2022,5,6,276,6,12,0,0,0
"75448",2022,5,6,88,6,7,0,40,0
"75449",2022,5,6,88,5,7,0,0,0
"75450",2022,5,6,901,5,7,0,0,0
"75451",2022,5,6,642,5,7,0,0,0
"75452",2022,5,6,613,5,2,0,0,0
"75453",2022,5,6,281,6,2,0,0,0
"75454",2022,5,6,394,5,2,0,0,0
"75455",2022,5,6,785,1,1,0,0,0
"75456",2022,5,6,129,6,1,0,95,0
"75457",2022,5,6,847,5,1,0,0,0
"75458",2022,5,6,849,5,16,0,0,0
"75459",2022,5,6,215,5,2,0,0,0
"75460",2022,5,6,3,6,2,0,0,0
"75461",2022,5,6,3,5,2,0,17.5,0
"75462",2022,5,6,3,1,2,0,0,0
"75463",2022,5,6,3,2,2,0,0,0
"75464",2022,5,6,3,10,2,0,10,0
"75465",2022,5,6,91,6,2,0,365.65,0
"75466",2022,5,6,143,6,2,0,355,0
"75467",2022,5,6,499,5,3,0,0,0
"75468",2022,5,6,219,5,2,0,0,0
"75469",2022,5,6,67,6,2,0,0,0
"75470",2022,5,6,28,6,2,0,0,0
"75471",2022,5,6,577,5,7,0,0,0
"75472",2022,5,6,1013,12,17,0,0,0
"75473",2022,5,6,307,6,2,0,40,0
"75474",2022,5,6,24,6,2,0,1485,0
"75475",2022,5,6,24,5,2,0,431.5,0
"75476",2022,5,6,24,1,2,0,0,0
"75477",2022,5,6,24,2,2,0,0,0
"75478",2022,5,6,126,5,2,0,190,0
"75479",2022,5,6,458,5,2,0,40,0
"75480",2022,5,6,458,5,1,0,42.5,0
"75481",2022,5,6,204,5,2,0,0,0
"75482",2022,5,6,745,5,2,0,0,0
"75483",2022,5,6,430,5,2,0,28,0
"75484",2022,5,6,430,5,24,0,0,0
"75485",2022,5,6,733,5,2,0,20,0
"75486",2022,5,6,595,5,2,0,0,0
"75487",2022,5,6,97,6,19,0,100,0
"75488",2022,5,6,97,6,7,0,0,0
"75489",2022,5,6,97,5,7,0,230,0
"75490",2022,5,6,35,6,2,0,0,0
"75491",2022,5,6,35,5,2,0,0,0
"75492",2022,5,6,55,6,2,0,0,0
"75493",2022,5,6,353,5,2,0,0,0
"75494",2022,5,6,521,5,7,0,0,0
"75495",2022,5,6,664,6,7,0,0,0
"75496",2022,5,6,664,5,7,0,0,0
"75497",2022,5,6,44,6,2,0,1056.5,0
"75498",2022,5,6,15,5,7,0,0,0
"75499",2022,5,6,15,2,7,0,0,0
"75500",2022,5,6,328,6,2,0,55,0
"75501",2022,5,6,796,5,20,0,0,0
"75502",2022,5,6,727,5,20,0,0,0
"75503",2022,5,6,788,5,7,0,0,0
"75504",2022,5,6,530,5,7,0,0,0
"75505",2022,5,6,168,6,10,0,221,0
"75506",2022,5,6,70,5,10,0,0,0
"75507",2022,5,6,100,5,2,0,0,0
"75508",2022,5,6,366,5,2,0,0,0
"75509",2022,5,6,653,5,6,0,0,0
"75510",2022,5,6,653,5,2,0,0,0
"75511",2022,5,6,217,2,2,0,0,0
"75512",2022,5,6,387,5,2,0,0,0
"75513",2022,5,6,173,7,6,0,0,0
"75514",2022,5,6,173,7,2,0,0,0
"75515",2022,5,6,173,6,6,0,92.5,0
"75516",2022,5,6,173,6,2,0,99.5,0
"75517",2022,5,6,173,5,6,0,0,0
"75518",2022,5,6,173,5,2,0,0,0
"75519",2022,5,6,902,5,7,0,0,0
"75520",2022,5,6,256,5,1,0,10,0
"75521",2022,5,6,256,12,1,0,0,0
"75522",2022,5,6,53,6,9,0,0,0
"75523",2022,5,6,404,6,2,0,0,0
"75524",2022,5,6,402,6,10,0,0,0
"75525",2022,5,6,679,5,2,0,0,0
"75526",2022,5,6,26,5,2,0,616.25,0
"75527",2022,5,6,26,2,2,0,97.5,0
"75528",2022,5,6,26,10,2,0,22.5,0
"75529",2022,5,6,131,5,2,0,0,0
"75530",2022,5,6,74,6,2,0,0,0
"75531",2022,5,6,74,6,7,0,80,0
"75532",2022,5,6,74,5,11,0,0,0
"75533",2022,5,6,74,5,13,0,0,0
"75534",2022,5,6,74,5,7,0,88,0
"75535",2022,5,6,74,10,7,0,0,0
"75536",2022,5,6,74,12,7,0,0,0
"75537",2022,5,6,440,6,6,0,0,0
"75538",2022,5,6,450,6,7,0,0,0
"75539",2022,5,6,305,6,1,0,0,0
"75540",2022,5,6,305,5,1,0,140,0
"75541",2022,5,6,766,5,2,0,0,0
"75542",2022,5,6,159,6,2,0,87.5,0
"75543",2022,5,6,159,5,2,0,0,0
"75544",2022,5,6,742,6,10,0,0,0
"75545",2022,5,6,581,6,1,0,20,0
"75546",2022,5,6,857,5,20,0,0,0
"75547",2022,5,6,249,5,2,0,176,0
"75548",2022,5,6,648,5,15,0,0,0
"75549",2022,5,6,287,5,7,0,0,0
"75550",2022,5,6,372,6,7,0,0,0
"75551",2022,5,6,372,5,7,0,0,0
"75552",2022,5,6,460,5,15,0,0,0
"75553",2022,5,6,199,5,2,0,10,0
"75554",2022,5,6,279,6,19,0,22.5,0
"75555",2022,5,6,279,5,19,0,62.5,0
"75556",2022,5,6,279,5,7,0,0,0
"75557",2022,5,6,136,6,1,0,0,0
"75558",2022,5,6,136,1,1,0,0,0
"75559",2022,5,6,75,5,5,0,0,0
"75560",2022,5,6,341,5,5,0,0,0
"75561",2022,5,6,89,5,2,0,0,0
"75562",2022,5,6,507,6,2,0,118,0
"75563",2022,5,6,63,6,2,0,412.5,0
"75564",2022,5,6,63,5,2,0,660,0
"75565",2022,5,6,63,2,2,0,0,0
"75566",2022,5,6,63,10,2,0,75,0
"75567",2018,6,6,370,5,7,0,0,0
"75568",2018,6,6,331,6,2,0,0,0
"75569",2018,6,6,490,6,2,0,0,0
"75570",2018,6,6,113,5,7,0,0,0
"75571",2018,6,6,113,12,19,0,0,0
"75572",2018,6,6,113,12,7,0,0,0
"75573",2018,6,6,321,6,11,0,0,0
"75574",2018,6,6,308,12,2,0,0,0
"75575",2018,6,6,512,5,24,0,0,0
"75576",2018,6,6,1008,12,2,0,0,0
"75577",2018,6,6,1008,12,7,0,0,0
"75578",2018,6,6,138,12,2,0,0,0
"75579",2018,6,6,48,12,9,0,0,0
"75580",2018,6,6,556,6,5,0,0,0
"75581",2018,6,6,362,12,2,0,0,0
"75582",2018,6,6,147,12,11,0,0,0
"75583",2018,6,6,454,6,1,0,0,0
"75584",2018,6,6,454,6,19,0,0,0
"75585",2018,6,6,454,12,19,0,0,0
"75586",2018,6,6,56,5,2,0,0,0
"75587",2018,6,6,56,12,2,0,0,0
"75588",2018,6,6,111,12,2,0,0,0
"75589",2018,6,6,71,12,2,0,0,0
"75590",2018,6,6,1105,12,1,0,0,0
"75591",2018,6,6,296,12,2,0,0,0
"75592",2018,6,6,115,6,2,0,0,0
"75593",2018,6,6,115,6,24,0,0,0
"75594",2018,6,6,115,2,6,0,0,0
"75595",2018,6,6,115,10,6,0,0,0
"75596",2018,6,6,115,12,6,0,0,0
"75597",2018,6,6,806,5,24,0,0,0
"75598",2018,6,6,806,12,24,0,0,0
"75599",2018,6,6,487,2,12,0,0,0
"75600",2018,6,6,32,5,7,0,0,0
"75601",2018,6,6,88,12,7,0,0,0
"75602",2018,6,6,1106,10,2,0,0,0
"75603",2018,6,6,1106,12,2,0,0,0
"75604",2018,6,6,488,2,8,0,0,0
"75605",2018,6,6,672,5,8,0,0,0
"75606",2018,6,6,281,5,2,0,0,0
"75607",2018,6,6,281,12,2,0,0,0
"75608",2018,6,6,215,5,2,0,0,0
"75609",2018,6,6,91,12,2,0,0,0
"75610",2018,6,6,143,6,2,0,0,0
"75611",2018,6,6,499,12,3,0,0,0
"75612",2018,6,6,1013,12,17,0,0,0
"75613",2018,6,6,307,12,2,0,0,0
"75614",2018,6,6,24,10,2,0,0,0
"75615",2018,6,6,24,12,2,0,0,0
"75616",2018,6,6,2,5,2,0,0,0
"75617",2018,6,6,498,12,24,0,0,0
"75618",2018,6,6,371,2,7,0,0,0
"75619",2018,6,6,356,12,6,0,0,0
"75620",2018,6,6,666,5,2,0,0,0
"75621",2018,6,6,458,5,2,0,0,0
"75622",2018,6,6,892,12,24,0,0,0
"75623",2018,6,6,430,5,24,0,0,0
"75624",2018,6,6,430,12,24,0,0,0
"75625",2018,6,6,465,12,12,0,0,0
"75626",2018,6,6,205,12,7,0,0,0
"75627",2018,6,6,97,6,19,0,0,0
"75628",2018,6,6,97,12,7,0,0,0
"75629",2018,6,6,1107,12,1,0,0,0
"75630",2018,6,6,1108,6,17,0,0,0
"75631",2018,6,6,35,5,2,0,0,0
"75632",2018,6,6,35,12,2,0,0,0
"75633",2018,6,6,664,5,7,0,0,0
"75634",2018,6,6,44,5,2,0,0,0
"75635",2018,6,6,328,12,2,0,0,0
"75636",2018,6,6,796,5,20,0,0,0
"75637",2018,6,6,861,5,6,0,0,0
"75638",2018,6,6,1109,12,2,0,0,0
"75639",2018,6,6,1109,12,1,0,0,0
"75640",2018,6,6,389,2,2,0,0,0
"75641",2018,6,6,1110,12,2,0,0,0
"75642",2018,6,6,198,2,20,0,0,0
"75643",2018,6,6,117,5,1,0,0,0
"75644",2018,6,6,530,5,2,0,0,0
"75645",2018,6,6,930,7,12,0,0,0
"75646",2018,6,6,843,12,20,0,0,0
"75647",2018,6,6,468,2,2,0,0,0
"75648",2018,6,6,323,12,1,0,0,0
"75649",2018,6,6,100,5,2,0,0,0
"75650",2018,6,6,814,5,13,0,0,0
"75651",2018,6,6,603,12,7,0,0,0
"75652",2018,6,6,992,6,9,0,0,0
"75653",2018,6,6,835,5,2,0,0,0
"75654",2018,6,6,1096,12,21,0,0,0
"75655",2018,6,6,1111,12,2,0,0,0
"75656",2018,6,6,173,6,12,0,0,0
"75657",2018,6,6,173,5,2,0,4,0
"75658",2018,6,6,173,12,6,0,0.8335,0
"75659",2018,6,6,173,12,2,0,0,0
"75660",2018,6,6,53,6,9,0,0,0
"75661",2018,6,6,53,12,9,0,0,0
"75662",2018,6,6,523,6,7,0,0,0
"75663",2018,6,6,523,5,7,0,0,0
"75664",2018,6,6,523,12,7,0,0,0
"75665",2018,6,6,1112,6,1,0,0,0
"75666",2018,6,6,559,6,2,0,0,0
"75667",2018,6,6,559,6,20,0,0,0
"75668",2018,6,6,26,2,2,0,0,0
"75669",2018,6,6,26,10,2,0,0,0
"75670",2018,6,6,26,12,2,0,0,0
"75671",2018,6,6,131,5,2,0,0,0
"75672",2018,6,6,131,10,2,0,0,0
"75673",2018,6,6,1114,12,16,0,0,0
"75674",2018,6,6,74,5,11,0,0,0
"75675",2018,6,6,74,10,7,0,0,0
"75676",2018,6,6,74,12,7,0,0,0
"75677",2018,6,6,440,12,6,0,0,0
"75678",2018,6,6,1113,12,2,0,0,0
"75679",2018,6,6,489,12,3,0,0,0
"75680",2018,6,6,159,12,2,0,0,0
"75681",2018,6,6,581,6,1,0,0,0
"75682",2018,6,6,77,12,17,0,0,0
"75683",2018,6,6,566,5,2,0,0,0
"75684",2018,6,6,1018,6,7,0,0,0
"75685",2018,6,6,1018,6,17,0,0,0
"75686",2018,6,6,1018,5,19,0,0,0
"75687",2018,6,6,1018,5,7,0,0,0
"75688",2018,6,6,1018,5,17,0,0,0
"75689",2018,6,6,1018,12,19,0,0,0
"75690",2018,6,6,287,5,7,0,0,0
"75691",2018,6,6,287,12,7,0,0,0
"75692",2018,6,6,515,12,21,0,0,0
"75693",2018,6,6,449,5,7,0,0,0
"75694",2018,6,6,134,5,3,0,0,0
"75695",2018,6,6,279,6,19,0,0,0
"75696",2018,6,6,279,6,7,0,0,0
"75697",2018,6,6,279,5,19,0,200,200
"75698",2018,6,6,279,12,19,0,0,0
"75699",2018,6,6,136,1,1,0,0,0
"75700",2018,6,6,136,12,1,0,0,0
"75701",2018,6,6,63,12,2,0,0,0
"75702",2019,6,6,310,5,24,0,0,0
"75703",2019,6,6,370,5,7,0,0,0
"75704",2019,6,6,490,6,2,0,15,15
"75705",2019,6,6,509,6,7,0,0,0
"75706",2019,6,6,506,2,6,0,0,0
"75707",2019,6,6,506,2,20,0,0,0
"75708",2019,6,6,321,6,11,0,27.5,0
"75709",2019,6,6,308,5,2,0,0,0
"75710",2019,6,6,512,5,24,0,0,0
"75711",2019,6,6,301,6,2,0,0,0
"75712",2019,6,6,556,6,5,0,0,0
"75713",2019,6,6,454,6,1,0,0,0
"75714",2019,6,6,56,12,2,0,0,0
"75715",2019,6,6,71,12,2,0,0,0
"75716",2019,6,6,868,6,6,0,0,0
"75717",2019,6,6,115,6,2,0,0,0
"75718",2019,6,6,115,2,6,0,0,0
"75719",2019,6,6,115,10,6,0,0,0
"75720",2019,6,6,115,12,6,0,20,0
"75721",2019,6,6,276,6,2,0,0,0
"75722",2019,6,6,806,5,24,0,0,0
"75723",2019,6,6,203,10,16,0,0,0
"75724",2019,6,6,32,5,7,0,0,0
"75725",2019,6,6,1106,10,2,0,0,0
"75726",2019,6,6,488,2,8,0,0,0
"75727",2019,6,6,281,5,2,0,0,0
"75728",2019,6,6,281,12,2,0,0,0
"75729",2019,6,6,215,5,2,0,0,0
"75730",2019,6,6,405,5,7,0,0,0
"75731",2019,6,6,1013,12,17,0,0,0
"75732",2019,6,6,307,6,2,0,0,0
"75733",2019,6,6,24,2,2,0,0,0
"75734",2019,6,6,24,10,2,0,0,0
"75735",2019,6,6,24,12,2,0,0,0
"75736",2019,6,6,2,5,2,0,0,0
"75737",2019,6,6,371,2,7,0,0,0
"75738",2019,6,6,666,5,2,0,0,0
"75739",2019,6,6,458,5,2,0,0,0
"75740",2019,6,6,418,5,2,0,0,0
"75741",2019,6,6,624,5,7,0,0,0
"75742",2019,6,6,465,5,12,0,0,0
"75743",2019,6,6,693,5,3,0,0,0
"75744",2019,6,6,35,5,2,0,0,0
"75745",2019,6,6,632,5,2,0,0,0
"75746",2019,6,6,632,12,2,0,0,0
"75747",2019,6,6,664,5,7,0,0,0
"75748",2019,6,6,44,5,2,0,0,0
"75749",2019,6,6,328,12,2,0,0,0
"75750",2019,6,6,861,5,6,0,0,0
"75751",2019,6,6,425,6,1,0,0,0
"75752",2019,6,6,389,2,2,0,0,0
"75753",2019,6,6,198,2,20,0,0,0
"75754",2019,6,6,117,5,1,0,0,0
"75755",2019,6,6,70,6,10,0,0,0
"75756",2019,6,6,468,2,2,0,0,0
"75757",2019,6,6,100,5,2,0,0,0
"75758",2019,6,6,366,5,2,0,0,0
"75759",2019,6,6,814,5,13,0,0,0
"75760",2019,6,6,992,6,9,0,0,0
"75761",2019,6,6,173,6,12,0,0,0
"75762",2019,6,6,173,12,6,0,0,0
"75763",2019,6,6,173,12,2,0,0,0
"75764",2019,6,6,53,6,9,0,0,0
"75765",2019,6,6,53,12,9,0,0,0
"75766",2019,6,6,523,6,7,0,0,0
"75767",2019,6,6,1112,6,1,0,0,0
"75768",2019,6,6,559,6,2,0,0,0
"75769",2019,6,6,559,6,20,0,0,0
"75770",2019,6,6,26,10,2,0,0,0
"75771",2019,6,6,26,12,2,0,0,0
"75772",2019,6,6,131,5,2,0,0,0
"75773",2019,6,6,131,10,2,0,0,0
"75774",2019,6,6,74,6,2,0,0,0
"75775",2019,6,6,74,6,7,0,251.276,189.184
"75776",2019,6,6,74,5,11,0,0,0
"75777",2019,6,6,74,10,7,0,0,0
"75778",2019,6,6,74,12,7,0,0,0
"75779",2019,6,6,440,6,6,0,0,0
"75780",2019,6,6,581,6,1,0,0,0
"75781",2019,6,6,938,5,2,0,0,0
"75782",2019,6,6,566,5,2,0,0,0
"75783",2019,6,6,1018,6,19,0,0,0
"75784",2019,6,6,1018,6,7,0,0,0
"75785",2019,6,6,1018,6,17,0,0,0
"75786",2019,6,6,1018,5,19,0,0,0
"75787",2019,6,6,1018,5,7,0,0,0
"75788",2019,6,6,1018,5,17,0,0,0
"75789",2019,6,6,1018,12,19,0,0,0
"75790",2019,6,6,449,5,7,0,0,0
"75791",2019,6,6,279,6,7,0,0,0
"75792",2019,6,6,279,5,19,0,0,0
"75793",2019,6,6,136,1,1,0,0,0
"75794",2019,6,6,63,12,2,0,0,0
"75795",2020,6,6,310,5,24,0,0,0
"75796",2020,6,6,370,5,2,0,18,18
"75797",2020,6,6,490,6,2,0,0,0
"75798",2020,6,6,888,6,2,0,0,0
"75799",2020,6,6,113,5,7,0,0,0
"75800",2020,6,6,113,2,7,0,0,0
"75801",2020,6,6,506,2,6,0,0,0
"75802",2020,6,6,506,2,20,0,0,0
"75803",2020,6,6,308,5,2,0,0,0
"75804",2020,6,6,512,5,24,0,0,0
"75805",2020,6,6,1116,5,2,0,0,0
"75806",2020,6,6,377,5,7,0,0,0
"75807",2020,6,6,138,5,2,0,192.5,192.5
"75808",2020,6,6,48,5,9,0,0,0
"75809",2020,6,6,810,6,1,0,0,0
"75810",2020,6,6,362,5,2,0,27.5,16.5
"75811",2020,6,6,454,6,1,0,0,0
"75812",2020,6,6,111,6,2,0,341.65,127.43
"75813",2020,6,6,327,6,2,0,0,0
"75814",2020,6,6,866,5,7,0,0,0
"75815",2020,6,6,565,5,24,0,0,0
"75816",2020,6,6,115,2,6,0,0,0
"75817",2020,6,6,276,6,2,0,0,0
"75818",2020,6,6,806,5,24,0,0,0
"75819",2020,6,6,203,10,16,0,0,0
"75820",2020,6,6,88,6,7,0,0,0
"75821",2020,6,6,88,5,2,0,0,0
"75822",2020,6,6,88,5,7,0,0,0
"75823",2020,6,6,281,5,2,0,0,0
"75824",2020,6,6,394,5,2,0,0,0
"75825",2020,6,6,847,5,1,0,0,0
"75826",2020,6,6,215,5,2,0,0,0
"75827",2020,6,6,405,5,7,0,0,0
"75828",2020,6,6,3,2,2,0,0,0
"75829",2020,6,6,143,6,2,0,0,0
"75830",2020,6,6,143,5,2,0,0,0
"75831",2020,6,6,499,5,3,0,0,0
"75832",2020,6,6,67,6,2,0,0,0
"75833",2020,6,6,28,6,2,0,0,0
"75834",2020,6,6,1013,12,17,0,0,0
"75835",2020,6,6,24,2,2,0,0,0
"75836",2020,6,6,371,2,7,0,0,0
"75837",2020,6,6,666,5,2,0,0,0
"75838",2020,6,6,418,5,2,0,0,0
"75839",2020,6,6,624,5,7,0,0,0
"75840",2020,6,6,775,5,12,0,0,0
"75841",2020,6,6,465,5,7,0,0,0
"75842",2020,6,6,693,5,3,0,0,0
"75843",2020,6,6,35,5,2,0,0,0
"75844",2020,6,6,55,6,2,0,0,0
"75845",2020,6,6,15,2,7,0,0,0
"75846",2020,6,6,425,6,1,0,0,0
"75847",2020,6,6,389,2,2,0,0,0
"75848",2020,6,6,117,5,1,0,0,0
"75849",2020,6,6,70,6,10,0,0,0
"75850",2020,6,6,100,5,2,0,0,0
"75851",2020,6,6,366,12,2,0,0,0
"75852",2020,6,6,459,5,2,0,0,0
"75853",2020,6,6,814,5,13,0,0,0
"75854",2020,6,6,173,5,6,0,0,0
"75855",2020,6,6,173,5,2,0,0,0
"75856",2020,6,6,256,5,1,0,0,0
"75857",2020,6,6,523,5,7,0,0,0
"75858",2020,6,6,404,6,2,0,30,30
"75859",2020,6,6,26,5,2,0,4,4
"75860",2020,6,6,131,5,2,0,0,0
"75861",2020,6,6,74,6,2,0,0,0
"75862",2020,6,6,74,6,7,0,0,44
"75863",2020,6,6,74,5,11,0,0,0
"75864",2020,6,6,74,5,13,0,0,0
"75865",2020,6,6,74,10,7,0,0,0
"75866",2020,6,6,74,12,7,0,0,0
"75867",2020,6,6,159,5,2,0,0,0
"75868",2020,6,6,648,5,15,0,0,0
"75869",2020,6,6,938,5,2,0,0,0
"75870",2020,6,6,1018,6,19,0,0,0
"75871",2020,6,6,1018,6,7,0,0,0
"75872",2020,6,6,1018,6,17,0,0,0
"75873",2020,6,6,287,5,7,0,0,0
"75874",2020,6,6,279,6,19,0,20,20
"75875",2020,6,6,279,6,7,0,0,0
"75876",2020,6,6,279,5,19,0,0,0
"75877",2020,6,6,75,5,5,0,0,0
"75878",2021,6,6,310,5,24,0,0,0
"75879",2021,6,6,384,5,1,0,0,0
"75880",2021,6,6,509,6,7,0,0,0
"75881",2021,6,6,509,5,7,0,0,0
"75882",2021,6,6,308,6,2,0,0,0
"75883",2021,6,6,308,5,2,0,40,40
"75884",2021,6,6,512,6,24,0,0,0
"75885",2021,6,6,837,5,6,0,0,0
"75886",2021,6,6,301,5,2,0,0,0
"75887",2021,6,6,362,6,2,0,0,0
"75888",2021,6,6,362,5,2,0,11,11
"75889",2021,6,6,454,6,1,0,0,0
"75890",2021,6,6,454,6,19,0,0,0
"75891",2021,6,6,454,6,7,0,0,0
"75892",2021,6,6,454,5,19,0,0,0
"75893",2021,6,6,868,6,6,0,0,0
"75894",2021,6,6,327,6,2,0,0,0
"75895",2021,6,6,565,5,24,0,0,0
"75896",2021,6,6,115,5,2,0,0,0
"75897",2021,6,6,115,2,6,0,6,6
"75898",2021,6,6,115,12,17,0,9.5,15
"75899",2021,6,6,276,6,12,0,0,0
"75900",2021,6,6,806,5,24,0,0,0
"75901",2021,6,6,901,5,7,0,0,0
"75902",2021,6,6,613,5,2,0,0,0
"75903",2021,6,6,281,6,2,0,0,0
"75904",2021,6,6,394,5,2,0,0,0
"75905",2021,6,6,785,1,1,0,0,0
"75906",2021,6,6,129,6,1,0,0,0
"75907",2021,6,6,849,5,16,0,0,0
"75908",2021,6,6,3,1,2,0,0,0
"75909",2021,6,6,3,2,2,0,0,0
"75910",2021,6,6,219,5,2,0,0,0
"75911",2021,6,6,67,6,2,0,0,0
"75912",2021,6,6,28,6,2,0,0,0
"75913",2021,6,6,577,5,7,0,0,0
"75914",2021,6,6,1013,12,17,0,0,0
"75915",2021,6,6,879,5,2,0,0,0
"75916",2021,6,6,126,5,2,0,110.092,176
"75917",2021,6,6,178,5,4,0,0,0
"75918",2021,6,6,204,5,2,0,0,0
"75919",2021,6,6,418,5,2,0,0,0
"75920",2021,6,6,745,5,2,0,0,0
"75921",2021,6,6,745,5,13,0,0,0
"75922",2021,6,6,624,5,7,0,0,0
"75923",2021,6,6,926,5,2,0,0,0
"75924",2021,6,6,465,5,7,0,0,0
"75925",2021,6,6,236,5,2,0,0,0
"75926",2021,6,6,35,5,2,0,0,0
"75927",2021,6,6,55,6,2,0,0,0
"75928",2021,6,6,353,5,2,0,0,0
"75929",2021,6,6,521,5,7,0,0,0
"75930",2021,6,6,15,5,7,0,0,0
"75931",2021,6,6,861,5,6,0,0,0
"75932",2021,6,6,425,6,1,0,0,0
"75933",2021,6,6,727,5,20,0,0,0
"75934",2021,6,6,788,5,7,0,0,0
"75935",2021,6,6,117,5,1,0,0,0
"75936",2021,6,6,168,6,10,0,0,0
"75937",2021,6,6,100,5,2,0,0,0
"75938",2021,6,6,217,2,2,0,0,0
"75939",2021,6,6,173,5,2,0,6,6
"75940",2021,6,6,256,5,1,0,0,0
"75941",2021,6,6,402,6,10,0,0,0
"75942",2021,6,6,840,6,7,0,0,0
"75943",2021,6,6,679,5,2,0,0,0
"75944",2021,6,6,42,5,2,0,0,0
"75945",2021,6,6,131,5,2,0,0,0
"75946",2021,6,6,74,6,7,0,176.1,176.1
"75947",2021,6,6,74,5,7,0,220,220
"75948",2021,6,6,440,6,6,0,20,20
"75949",2021,6,6,450,6,7,0,0,7.5
"75950",2021,6,6,766,5,2,0,0,0
"75951",2021,6,6,159,5,2,0,0,0
"75952",2021,6,6,581,6,1,0,20,20
"75953",2021,6,6,287,5,7,0,0,0
"75954",2021,6,6,372,6,7,0,0,0
"75955",2021,6,6,372,5,7,0,0,0
"75956",2021,6,6,460,5,15,0,0,0
"75957",2021,6,6,279,6,19,0,0,0
"75958",2021,6,6,136,6,1,0,0,0
"75959",2021,6,6,136,1,1,0,0,0
"75960",2021,6,6,588,5,2,0,0,0
"75961",2021,6,6,89,5,2,0,0,0
"75962",2021,6,6,507,6,2,0,0,0
"75963",2022,6,6,370,5,2,0,0,0
"75964",2022,6,6,370,5,7,0,0,0
"75965",2022,6,6,331,6,2,0,0,0
