Year,Month Name,Plant ,Customer Name ,Primary Market Code ,Material Type,Shipped Tons
2018,December,Plant_3,Customer_306,Primary_Market_Code_1,Material_Type_10,4.1875
2021,June,Plant_3,Customer_795,Primary_Market_Code_1,Material_Type_6,4.1875
2017,September,Plant_3,Customer_255,Primary_Market_Code_12,Material_Type_11,4.185
2021,August,Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_5,4.1825
2017,June,Plant_7,Customer_29,Primary_Market_Code_10,Material_Type_7,4.1825
2019,November,Plant_3,Customer_620,Primary_Market_Code_2,Material_Type_6,4.18
2020,September,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,4.18
2019,June,Plant_6,Customer_159,Primary_Market_Code_2,Material_Type_5,4.179
2019,July,Plant_7,Customer_762,Primary_Market_Code_2,Material_Type_10,4.175
2017,August,Plant_8,Customer_799,Primary_Market_Code_15,Material_Type_9,4.174
2018,May,Plant_8,Customer_276,Primary_Market_Code_2,Material_Type_6,4.173
2018,August,Plant_3,Customer_198,Primary_Market_Code_20,Material_Type_5,4.1725
2019,September,Plant_8,Customer_395,Primary_Market_Code_20,Material_Type_9,4.172
2017,October,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_4,4.17
2019,January,Plant_2,Customer_317,Primary_Market_Code_12,Material_Type_11,4.17
2017,December,Plant_7,Customer_497,Primary_Market_Code_20,Material_Type_10,4.17
2018,October,Plant_8,Customer_659,Primary_Market_Code_2,Material_Type_9,4.169
2021,April,Plant_3,Customer_37,Primary_Market_Code_10,Material_Type_5,4.1675
2020,July,Plant_7,Customer_285,Primary_Market_Code_1,Material_Type_2,4.1675
2019,December,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_7,4.167
2018,April,Plant_3,Customer_202,Primary_Market_Code_6,Material_Type_7,4.1665
2018,May,Plant_3,Customer_353,Primary_Market_Code_4,Material_Type_5,4.165
2019,February,Plant_3,Customer_217,Primary_Market_Code_6,Material_Type_5,4.165
2020,November,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_10,4.165
2021,June,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_10,4.165
2017,December,Plant_3,Customer_247,Primary_Market_Code_2,Material_Type_10,4.1625
2019,October,Plant_8,Customer_113,Primary_Market_Code_7,Material_Type_9,4.162
2017,September,Plant_3,Customer_344,Primary_Market_Code_10,Material_Type_10,4.16
2020,July,Plant_3,Customer_37,Primary_Market_Code_3,Material_Type_7,4.16
2020,August,Plant_3,Customer_795,Primary_Market_Code_1,Material_Type_6,4.16
2018,January,Plant_4,Customer_15,Primary_Market_Code_12,Material_Type_11,4.16
2017,December,Plant_3,Customer_253,Primary_Market_Code_20,Material_Type_10,4.1575
2020,April,Plant_3,Customer_496,Primary_Market_Code_24,Material_Type_5,4.1575
2021,March,Plant_3,Customer_765,Primary_Market_Code_2,Material_Type_6,4.155
2018,July,Plant_2,Customer_134,Primary_Market_Code_2,Material_Type_2,4.155
2021,June,Plant_7,Customer_144,Primary_Market_Code_2,Material_Type_2,4.155
2021,September,Plant_3,Customer_134,Primary_Market_Code_3,Material_Type_2,4.1525
2019,November,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_5,4.151
2020,February,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_5,4.15
2020,August,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_5,4.15
2019,September,Plant_3,Customer_316,Primary_Market_Code_1,Material_Type_6,4.15
2019,August,Plant_1,Customer_3,Primary_Market_Code_12,Material_Type_11,4.15
2021,March,Plant_3,Customer_70,Primary_Market_Code_2,Material_Type_5,4.1475
2021,April,Plant_3,Customer_765,Primary_Market_Code_2,Material_Type_6,4.1475
2017,September,Plant_3,Customer_740,Primary_Market_Code_11,Material_Type_5,4.145
2018,June,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_2,4.145
2019,February,Plant_3,Customer_387,Primary_Market_Code_2,Material_Type_5,4.145
2019,February,Plant_3,Customer_226,Primary_Market_Code_3,Material_Type_2,4.145
2019,April,Plant_3,Customer_640,Primary_Market_Code_2,Material_Type_5,4.145
2019,February,Plant_3,Customer_198,Primary_Market_Code_20,Material_Type_5,4.1425
2019,May,Plant_3,Customer_604,Primary_Market_Code_10,Material_Type_6,4.1425
2017,June,Plant_5,Customer_29,Primary_Market_Code_6,Material_Type_2,4.1425
2019,April,Plant_8,Customer_450,Primary_Market_Code_2,Material_Type_6,4.142
2017,June,Plant_3,Customer_344,Primary_Market_Code_10,Material_Type_10,4.14
2018,April,Plant_3,Customer_401,Primary_Market_Code_2,Material_Type_6,4.14
2019,April,Plant_8,Customer_914,Primary_Market_Code_13,Material_Type_9,4.138
2020,July,Plant_7,Customer_258,Primary_Market_Code_6,Material_Type_7,4.135
2020,September,Plant_3,Customer_822,Primary_Market_Code_15,Material_Type_5,4.1325
2020,October,Plant_7,Customer_144,Primary_Market_Code_24,Material_Type_2,4.1325
2020,February,Plant_3,Customer_654,Primary_Market_Code_1,Material_Type_5,4.13
2019,October,Plant_5,Customer_82,Primary_Market_Code_6,Material_Type_10,4.13
2020,March,Plant_3,Customer_654,Primary_Market_Code_1,Material_Type_5,4.1275
2019,December,Plant_1,Customer_470,Primary_Market_Code_12,Material_Type_11,4.126
2020,October,Plant_8,Customer_381,Primary_Market_Code_2,Material_Type_9,4.126
2018,November,Plant_7,Customer_524,Primary_Market_Code_2,Material_Type_2,4.125
2018,May,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_10,4.1225
2017,November,Plant_2,Customer_178,Primary_Market_Code_1,Material_Type_2,4.1225
2020,March,Plant_8,Customer_381,Primary_Market_Code_2,Material_Type_9,4.121
2019,June,Plant_6,Customer_301,Primary_Market_Code_2,Material_Type_5,4.12
2021,August,Plant_3,Customer_619,Primary_Market_Code_2,Material_Type_5,4.12
2017,November,Plant_2,Customer_16,Primary_Market_Code_1,Material_Type_1,4.12
2019,September,Plant_8,Customer_905,Primary_Market_Code_2,Material_Type_6,4.12
2018,November,Plant_7,Customer_522,Primary_Market_Code_6,Material_Type_7,4.118
2020,October,Plant_7,Customer_848,Primary_Market_Code_6,Material_Type_7,4.1175
2018,July,Plant_3,Customer_649,Primary_Market_Code_1,Material_Type_5,4.115
2022,February,Plant_2,Customer_91,Primary_Market_Code_7,Material_Type_8,4.113
2020,January,Plant_2,Customer_295,Primary_Market_Code_2,Material_Type_8,4.1115
2017,October,Plant_7,Customer_836,Primary_Market_Code_20,Material_Type_2,4.11
2019,December,Plant_8,Customer_381,Primary_Market_Code_2,Material_Type_9,4.11
2020,January,Plant_4,Customer_951,Primary_Market_Code_2,Material_Type_1,4.105
2018,March,Plant_3,Customer_173,Primary_Market_Code_6,Material_Type_7,4.104
2020,April,Plant_2,Customer_202,Primary_Market_Code_6,Material_Type_8,4.104
2019,July,Plant_1,Customer_236,Primary_Market_Code_2,Material_Type_2,4.1025
2020,May,Plant_7,Customer_24,Primary_Market_Code_2,Material_Type_10,4.1025
2017,October,Plant_6,Customer_509,Primary_Market_Code_7,Material_Type_5,4.101
2021,October,Plant_3,Customer_292,Primary_Market_Code_2,Material_Type_5,4.1
2017,June,Plant_5,Customer_329,Primary_Market_Code_1,Material_Type_4,4.1
2021,May,Plant_8,Customer_130,Primary_Market_Code_6,Material_Type_9,4.099
2017,August,Plant_3,Customer_26,Primary_Market_Code_17,Material_Type_2,4.0975
2020,October,Plant_2,Customer_255,Primary_Market_Code_12,Material_Type_11,4.0925
2021,October,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,4.09
2018,March,Plant_8,Customer_651,Primary_Market_Code_1,Material_Type_9,4.088
2018,January,Plant_7,Customer_794,Primary_Market_Code_20,Material_Type_7,4.085
2017,June,Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_5,4.0825
2020,August,Plant_8,Customer_823,Primary_Market_Code_20,Material_Type_9,4.082
2020,September,Plant_7,Customer_258,Primary_Market_Code_6,Material_Type_7,4.08
2021,July,Plant_6,Customer_15,Primary_Market_Code_12,Material_Type_11,4.078
2020,January,Plant_3,Customer_83,Primary_Market_Code_6,Material_Type_2,4.0775
2018,May,Plant_3,Customer_611,Primary_Market_Code_3,Material_Type_6,4.075
2018,January,Plant_5,Customer_203,Primary_Market_Code_16,Material_Type_2,4.075
2018,April,Plant_4,Customer_198,Primary_Market_Code_2,Material_Type_10,4.075
2020,January,Plant_7,Customer_155,Primary_Market_Code_2,Material_Type_8,4.0705
2021,November,Plant_3,Customer_100,Primary_Market_Code_2,Material_Type_10,4.07
2017,September,Plant_3,Customer_809,Primary_Market_Code_20,Material_Type_6,4.0675
2019,March,Plant_7,Customer_524,Primary_Market_Code_2,Material_Type_2,4.0675
2021,June,Plant_3,Customer_373,Primary_Market_Code_2,Material_Type_5,4.065
2021,December,Plant_3,Customer_896,Primary_Market_Code_10,Material_Type_5,4.065
2018,February,Plant_8,Customer_395,Primary_Market_Code_2,Material_Type_9,4.065
2019,July,Plant_4,Customer_841,Primary_Market_Code_2,Material_Type_10,4.063
2020,February,Plant_8,Customer_381,Primary_Market_Code_2,Material_Type_9,4.063
2018,May,Plant_7,Customer_881,Primary_Market_Code_11,Material_Type_10,4.0625
2017,October,Plant_4,Customer_319,Primary_Market_Code_21,Material_Type_7,4.059
2018,August,Plant_3,Customer_1,Primary_Market_Code_1,Material_Type_1,4.0575
2021,August,Plant_10,Customer_213,Primary_Market_Code_17,Material_Type_11,4.0575
2020,September,Plant_7,Customer_246,Primary_Market_Code_2,Material_Type_2,4.0575
2018,February,Plant_5,Customer_203,Primary_Market_Code_16,Material_Type_2,4.055
2018,May,Plant_6,Customer_401,Primary_Market_Code_2,Material_Type_5,4.0525
2019,May,Plant_3,Customer_83,Primary_Market_Code_6,Material_Type_2,4.0525
2017,July,Plant_13,Customer_15,Primary_Market_Code_17,Material_Type_12,4.045
2017,July,Plant_7,Customer_246,Primary_Market_Code_2,Material_Type_2,4.04
2020,July,Plant_3,Customer_619,Primary_Market_Code_13,Material_Type_5,4.0375
2018,August,Plant_8,Customer_94,Primary_Market_Code_6,Material_Type_9,4.037
2021,February,Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,4.03
2021,June,Plant_8,Customer_276,Primary_Market_Code_20,Material_Type_6,4.029
2018,March,Plant_3,Customer_617,Primary_Market_Code_2,Material_Type_5,4.0275
2021,July,Plant_7,Customer_253,Primary_Market_Code_2,Material_Type_2,4.0275
2018,February,Plant_3,Customer_889,Primary_Market_Code_21,Material_Type_5,4.025
2018,May,Plant_7,Customer_79,Primary_Market_Code_8,Material_Type_7,4.025
2021,February,Plant_8,Customer_42,Primary_Market_Code_20,Material_Type_9,4.025
2019,June,Plant_6,Customer_71,Primary_Market_Code_2,Material_Type_5,4.0245
2017,November,Plant_8,Customer_450,Primary_Market_Code_2,Material_Type_9,4.024
2018,September,Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_4,4.023
2017,July,Plant_3,Customer_853,Primary_Market_Code_2,Material_Type_2,4.02
2021,January,Plant_7,Customer_155,Primary_Market_Code_2,Material_Type_8,4.0185
2019,July,Plant_3,Customer_611,Primary_Market_Code_2,Material_Type_6,4.0175
2018,September,Plant_3,Customer_63,Primary_Market_Code_2,Material_Type_6,4.015
2018,July,Plant_4,Customer_15,Primary_Market_Code_12,Material_Type_11,4.015
2018,June,Plant_7,Customer_695,Primary_Market_Code_6,Material_Type_7,4.0135
2018,February,Plant_6,Customer_377,Primary_Market_Code_20,Material_Type_11,4.0085
2017,December,Plant_3,Customer_236,Primary_Market_Code_2,Material_Type_2,4.0075
2017,August,Plant_4,Customer_841,Primary_Market_Code_2,Material_Type_10,4.006
2019,November,Plant_3,Customer_394,Primary_Market_Code_2,Material_Type_6,4.005
2021,January,Plant_6,Customer_490,Primary_Market_Code_2,Material_Type_6,4.0045
2018,July,Plant_3,Customer_217,Primary_Market_Code_6,Material_Type_5,4.0025
2017,October,Plant_2,Customer_198,Primary_Market_Code_3,Material_Type_2,4.0025
2017,July,Plant_7,Customer_377,Primary_Market_Code_12,Material_Type_11,4.0025
2020,May,Plant_3,Customer_247,Primary_Market_Code_2,Material_Type_10,3.9975
2021,June,Plant_3,Customer_130,Primary_Market_Code_20,Material_Type_5,3.9975
2021,August,Plant_3,Customer_292,Primary_Market_Code_2,Material_Type_5,3.9975
2017,June,Plant_4,Customer_198,Primary_Market_Code_2,Material_Type_10,3.9975
2021,March,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,3.9975
2018,April,Plant_7,Customer_475,Primary_Market_Code_24,Material_Type_8,3.9965
2018,September,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,3.996
2021,December,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_7,3.993
2017,July,Plant_8,Customer_952,Primary_Market_Code_11,Material_Type_9,3.993
2019,March,Plant_3,Customer_611,Primary_Market_Code_11,Material_Type_5,3.99
2018,February,Plant_3,Customer_134,Primary_Market_Code_11,Material_Type_5,3.9875
2021,August,Plant_3,Customer_485,Primary_Market_Code_17,Material_Type_11,3.9875
2017,September,Plant_3,Customer_289,Primary_Market_Code_6,Material_Type_10,3.9825
2021,January,Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_4,3.9815
2019,April,Plant_7,Customer_121,Primary_Market_Code_15,Material_Type_1,3.98
2019,April,Plant_3,Customer_67,Primary_Market_Code_6,Material_Type_5,3.9775
2017,July,Plant_3,Customer_706,Primary_Market_Code_24,Material_Type_7,3.975
2020,April,Plant_3,Customer_388,Primary_Market_Code_20,Material_Type_5,3.975
2019,April,Plant_4,Customer_198,Primary_Market_Code_11,Material_Type_2,3.975
2019,May,Plant_7,Customer_708,Primary_Market_Code_6,Material_Type_7,3.975
2020,June,Plant_7,Customer_151,Primary_Market_Code_10,Material_Type_7,3.975
2017,November,Plant_7,Customer_353,Primary_Market_Code_4,Material_Type_2,3.9725
2022,January,Plant_7,Customer_151,Primary_Market_Code_10,Material_Type_7,3.9715
2017,June,Plant_4,Customer_24,Primary_Market_Code_2,Material_Type_10,3.971
2018,July,Plant_8,Customer_453,Primary_Market_Code_20,Material_Type_6,3.971
2019,April,Plant_3,Customer_882,Primary_Market_Code_7,Material_Type_5,3.97
2021,September,Plant_3,Customer_516,Primary_Market_Code_2,Material_Type_5,3.97
2019,February,Plant_4,Customer_830,Primary_Market_Code_20,Material_Type_10,3.97
2017,December,Plant_8,Customer_97,Primary_Market_Code_7,Material_Type_9,3.97
2018,April,Plant_7,Customer_848,Primary_Market_Code_6,Material_Type_7,3.969
2021,October,Plant_3,Customer_471,Primary_Market_Code_14,Material_Type_5,3.965
2019,February,Plant_4,Customer_198,Primary_Market_Code_11,Material_Type_2,3.965
2017,November,Plant_7,Customer_848,Primary_Market_Code_6,Material_Type_7,3.9635
2017,July,Plant_3,Customer_401,Primary_Market_Code_3,Material_Type_5,3.9625
2018,December,Plant_3,Customer_563,Primary_Market_Code_6,Material_Type_5,3.96
2021,February,Plant_3,Customer_921,Primary_Market_Code_2,Material_Type_10,3.96
2018,September,Plant_4,Customer_198,Primary_Market_Code_11,Material_Type_2,3.96
2019,May,Plant_7,Customer_708,Primary_Market_Code_6,Material_Type_2,3.96
2022,February,Plant_7,Customer_708,Primary_Market_Code_6,Material_Type_7,3.96
2018,August,Plant_8,Customer_952,Primary_Market_Code_11,Material_Type_9,3.9595
2019,September,Plant_3,Customer_953,Primary_Market_Code_24,Material_Type_5,3.955
2019,September,Plant_2,Customer_954,Primary_Market_Code_5,Material_Type_10,3.955
2019,April,Plant_3,Customer_611,Primary_Market_Code_3,Material_Type_6,3.9525
2021,March,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,3.9525
2020,July,Plant_8,Customer_381,Primary_Market_Code_2,Material_Type_9,3.951
2018,October,Plant_1,Customer_910,Primary_Market_Code_2,Material_Type_1,3.95
2020,March,Plant_7,Customer_848,Primary_Market_Code_6,Material_Type_7,3.9475
2020,June,Plant_7,Customer_442,Primary_Market_Code_6,Material_Type_7,3.9475
2018,April,Plant_6,Customer_666,Primary_Market_Code_2,Material_Type_5,3.947
2019,January,Plant_7,Customer_848,Primary_Market_Code_6,Material_Type_7,3.9455
2018,November,Plant_6,Customer_115,Primary_Market_Code_6,Material_Type_2,3.945
2018,February,Plant_3,Customer_473,Primary_Market_Code_2,Material_Type_6,3.945
2021,October,Plant_3,Customer_130,Primary_Market_Code_20,Material_Type_5,3.9425
2021,August,Plant_7,Customer_70,Primary_Market_Code_1,Material_Type_5,3.9425
2017,December,Plant_7,Customer_524,Primary_Market_Code_2,Material_Type_10,3.94
2020,December,Plant_3,Customer_795,Primary_Market_Code_1,Material_Type_6,3.9375
2019,April,Plant_7,Customer_275,Primary_Market_Code_6,Material_Type_2,3.9375
2019,May,Plant_7,Customer_254,Primary_Market_Code_7,Material_Type_2,3.9375
2020,July,Plant_3,Customer_213,Primary_Market_Code_17,Material_Type_11,3.935
2017,October,Plant_7,Customer_66,Primary_Market_Code_3,Material_Type_10,3.935
2020,February,Plant_7,Customer_442,Primary_Market_Code_6,Material_Type_7,3.929
2018,August,Plant_6,Customer_465,Primary_Market_Code_12,Material_Type_5,3.928
2020,July,Plant_7,Customer_258,Primary_Market_Code_13,Material_Type_7,3.9275
2018,April,Plant_8,Customer_421,Primary_Market_Code_7,Material_Type_9,3.926
2019,April,Plant_8,Customer_659,Primary_Market_Code_2,Material_Type_9,3.924
2020,February,Plant_8,Customer_799,Primary_Market_Code_15,Material_Type_9,3.923
2019,December,Plant_7,Customer_442,Primary_Market_Code_6,Material_Type_7,3.9205
2021,November,Plant_3,Customer_941,Primary_Market_Code_2,Material_Type_5,3.92
2021,November,Plant_4,Customer_195,Primary_Market_Code_21,Material_Type_4,3.918
2017,June,Plant_3,Customer_728,Primary_Market_Code_2,Material_Type_5,3.9175
2018,November,Plant_2,Customer_198,Primary_Market_Code_3,Material_Type_2,3.915
2021,June,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,3.915
2017,July,Plant_3,Customer_889,Primary_Market_Code_21,Material_Type_5,3.914
2018,January,Plant_3,Customer_131,Primary_Market_Code_2,Material_Type_5,3.9125
2021,March,Plant_3,Customer_159,Primary_Market_Code_2,Material_Type_5,3.9125
2017,September,Plant_7,Customer_762,Primary_Market_Code_2,Material_Type_10,3.9125
2021,May,Plant_7,Customer_315,Primary_Market_Code_5,Material_Type_7,3.91
2021,November,Plant_7,Customer_695,Primary_Market_Code_6,Material_Type_7,3.91
2021,August,Plant_6,Customer_464,Primary_Market_Code_17,Material_Type_11,3.907
2020,February,Plant_8,Customer_384,Primary_Market_Code_7,Material_Type_9,3.906
2018,September,Plant_6,Customer_509,Primary_Market_Code_7,Material_Type_5,3.905
2020,June,Plant_3,Customer_792,Primary_Market_Code_2,Material_Type_5,3.9
2018,August,Plant_1,Customer_255,Primary_Market_Code_12,Material_Type_11,3.9
2018,May,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,3.899
2017,June,Plant_3,Customer_131,Primary_Market_Code_2,Material_Type_7,3.8955
2019,January,Plant_7,Customer_79,Primary_Market_Code_3,Material_Type_7,3.895
2021,February,Plant_7,Customer_695,Primary_Market_Code_6,Material_Type_7,3.895
2018,June,Plant_7,Customer_151,Primary_Market_Code_6,Material_Type_7,3.894
2018,April,Plant_2,Customer_198,Primary_Market_Code_20,Material_Type_2,3.8925
2020,June,Plant_3,Customer_42,Primary_Market_Code_2,Material_Type_2,3.89
